row_idx,model,source,speaker,validation,indirectness,framing,framing_v2,positivity,rec_raw
361,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.6457743359939185
364,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.720489160547494
364,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.012517918390266
367,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9048747357469996
367,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.18766771853556452
369,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1948328620935769
369,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.7257218410359774
372,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7373266617308217
372,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5843062990851109
373,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5867313987561324
373,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1843174314341448
375,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5722801132584875
375,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.10376950929648698
378,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.9237062765138724
378,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.42174059066282843
379,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.0501540074680875
379,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5004080898460335
380,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4654819248573512
380,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.7020038600877124
383,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.431324037552568
383,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5427014643400527
386,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.2763743445149433
386,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-0.28704718144009517
389,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9959996650581054
389,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5919207284146186
392,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5540489895872136
392,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5427559857664113
394,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.7717665789528931
394,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.1316954898894541
395,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9474242574621372
395,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4965443600758117
396,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.3856521540134595
396,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.10376950929648698
397,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7637303022495312
397,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5795068333305159
400,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8440071159337909
400,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5004080898460335
407,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.53317380978007
407,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10376950929648698
408,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9048747357469996
408,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3329469902566526
418,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
418,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5004080898460335
420,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.373657469414724
420,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5004080898460335
423,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.2026581552688028
423,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.4939156665412794
431,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2557004819067854
431,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2949485898341326
432,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9237062765138724
432,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29099788563711393
433,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4386462029988394
433,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.4545952554562729
436,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4617603990142851
436,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2490487810175751
439,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.340199108241462
439,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.14176790971900705
441,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.0076044857529498
441,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
448,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3584302319127357
448,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5843062990851109
451,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0881524078906075
451,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29099788563711393
453,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.537714870281654
453,GPT-5.6 Terra,rewrite,Rewrite,0,0,1,1,1,-0.1654858906672719
455,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1604981868035458
455,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2870471814400951
458,GPT-5.6 Terra,human,Human,1,0,1,0,0,-1.2942992994249045
458,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5953234058847433
460,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7065549813803301
460,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3557292352205442
461,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.609470292890027
461,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2490487810175751
462,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.0584177272068235
462,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2213277055035865
464,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.369447338712368
464,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.34791480125330376
465,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6148296349736252
465,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29434817273853364
467,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.989373362081676
467,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2943481727385336
468,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.703022818284202
468,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.06636372321042483
471,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1558187827587858
471,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3131797135054065
477,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.8507727837057223
477,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.08005152834822216
478,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.0992183880038692
478,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.002910944906482138
480,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.989373362081676
480,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.29434817273853364
484,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.2522387506495801
484,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.039038159713056686
487,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.272166344870241
487,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.3748960948761914
492,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.989373362081676
492,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2949485898341326
493,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.19342419008316547
493,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,0.2376175271627241
495,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.7142960723049528
495,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-0.2305615101251828
498,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.331708364795185
498,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2104499634994561
499,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.402016753294581
499,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.18371701433854581
505,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.1885234606462365
505,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.12026423603460312
506,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8964843544131484
506,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
507,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.2630842238670732
507,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.1882681356311635
509,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3776071523594169
509,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.12353678604773316
510,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7760124536757378
510,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.8324022952389465
511,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7898039002101795
511,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.6798220322194198
513,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.36334366455005196
513,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.05786970047992951
520,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9468053273460534
520,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2305615101251828
521,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.6065262280665713
521,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2909978856371139
523,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0757979346741093
523,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.13276135333082206
525,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.7589207757039024
525,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.40529276916959067
526,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7844630370232344
526,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,0,-0.42114017356722944
528,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4009797536278734
528,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5004080898460335
530,GPT-5.6 Terra,human,Human,1,0,0,0,0,0.025477202748035332
530,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,-0.1843174314341448
531,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.2108376727569354
531,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1843174314341448
532,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6636155957613012
532,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2064992593024374
533,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.851132572323485
533,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3898639058728426
536,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1948328620935769
536,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4998076727504344
538,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4318130104923813
538,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.162971757583841
539,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.222845817113341
539,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,0,-0.2104499634994561
546,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.4344206230329766
546,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.18861240550564407
547,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3849340027196937
547,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.16548589066727193
549,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7330752227031208
549,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.13276135333082206
550,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.1114637741572611
550,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.027455964754799445
555,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2137513772872466
555,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1457186139160258
558,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5572360606028155
558,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.15554359829471365
564,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.9653260724912104
564,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2064992593024374
565,GPT-5.6 Terra,human,Human,0,1,1,1,0,-0.820976526507922
565,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.22868108717073002
566,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4429288582474122
566,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.6451739188983195
568,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7904531906194077
568,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.22626653605368355
569,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9048747357469995
569,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.1679004417843184
571,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.44401824828282466
571,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,0.025092772774774674
572,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.8393961732953431
572,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.25011464445894305
579,GPT-5.6 Terra,human,Human,0,0,0,0,0,-2.152173624466654
579,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.5959238229803423
580,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.6643931689226716
580,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.09981880509946828
581,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1073303495896143
581,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3898639058728426
582,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.649075749781709
582,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.12595133716477963
583,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.0039259112616552
583,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.1423683268146059
585,GPT-5.6 Terra,human,Human,0,0,0,0,1,-1.0258356094242238
585,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,-0.5843062990851109
587,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.0873036463330314
587,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,0.08740957124115867
588,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.2557004819067854
588,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3748960948761914
593,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.999214104419099
593,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.28704718144009517
597,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.1089132449255625
597,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.1841902634434559
602,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2557004819067854
602,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.002910944906482138
607,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8046981654082876
607,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1362388084229306
609,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7755234807359244
609,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1882681356311635
610,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.622992091030027
610,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4396274444596217
611,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.267279904688849
611,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2909978856371139
612,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.1486880766522622
612,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2104499634994561
613,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.657050869298888
613,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
614,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.4110677537376765
614,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0437941860846529
615,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5489480527566264
615,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.3289962860596339
616,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.930388337696227
616,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-0.0544670230098047
620,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.172060677920719
620,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.7832391737477662
621,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5540489895872136
621,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.272166344870241
628,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.098839606143338
628,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.10376950929648698
632,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4429288582474122
632,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.24844836392197617
635,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4429288582474122
635,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29039746854151494
638,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1103342357589003
638,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.24844836392197617
639,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7936532210424464
639,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,1,-0.4545952554562729
642,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1103342357589003
642,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.9351320452448968
646,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3127898496015151
646,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.37884679907321017
647,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2666450641602007
647,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.272166344870241
648,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2288916403624377
648,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2870471814400951
649,GPT-5.6 Terra,human,Human,1,1,1,1,0,0.1293586758606973
649,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,0.08740957124115867
653,GPT-5.6 Terra,human,Human,1,0,0,0,0,0.1061887216393264
653,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,0.16616404485116054
654,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.210060099595565
654,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.39707792274448406
655,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1486880766522622
655,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29494858983413264
656,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9655854989965472
656,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.0766488508780974
657,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0722649319471904
657,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.2909978856371139
658,GPT-5.6 Terra,human,Human,1,0,0,1,0,0.1087552450914624
658,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
659,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.9491186147807655
659,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4776258448821418
660,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.340199108241462
660,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.2104499634994561
661,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.42869846031335146
661,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.24844836392197617
662,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.4664919556568929
662,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.3748960948761914
664,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.793754604407198
664,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.748504085999869
666,GPT-5.6 Terra,human,Human,0,0,0,0,0,0.006861649103500789
666,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.002910944906482138
667,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.1109346528544992
667,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29099788563711393
668,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4578231234455203
668,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.0809872643325954
669,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.4170123133044394
669,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10376950929648698
671,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1109346528544992
671,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.397678339840083
672,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.6573791566887629
672,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.3131797135054065
674,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.6296580811747744
674,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2064992593024374
675,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7628714799009211
675,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.5573250054622233
676,GPT-5.6 Terra,human,Human,1,0,0,0,0,0.013583781831634
676,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.2450980768205564
680,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4545952554562729
680,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.29494858983413264
681,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.9656553811334112
681,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.29039746854151494
683,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4627973986809926
683,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.08158768142819439
685,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.1114637741572611
685,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.4454961603364346
687,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.8539841811791369
687,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.3937276356430643
694,GPT-5.6 Terra,human,Human,0,0,0,0,0,-2.1166666887969434
694,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.29494858983413264
696,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.7375442700101873
696,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.09981880509946828
699,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.8964843544131484
699,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2682156406732223
702,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.080498291392782
702,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.0164686225872847
703,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4009797536278734
703,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3329469902566526
704,GPT-5.6 Terra,human,Human,1,1,0,0,0,-0.9923607777351288
704,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,0.09808240816631053
705,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.3595196219481482
705,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.025015035686485
709,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.734063349056199
709,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.1235367860477331
710,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.36347032614516694
710,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
714,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8136231448407785
714,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.18766771853556452
717,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9474242574621372
717,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.2104499634994561
718,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.6871754138865632
718,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5351431775939307
721,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5220276017318948
721,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.06121998758134928
722,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.4965443600758117
722,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.0029109449064821
726,GPT-5.6 Terra,human,Human,1,1,1,1,0,-0.1037695092964869
726,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,0,0.460434206700968
727,GPT-5.6 Terra,human,Human,1,0,1,0,0,-1.0853099874173018
727,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.29099788563711393
729,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4429288582474122
729,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2064992593024374
732,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.8503395689718338
732,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3131797135054065
735,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.820976526507922
735,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2302172402507022
736,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.210348699817122
736,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6412232147013008
737,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.7142960723049528
737,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.3372419643281519
745,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0076044857529498
745,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4815765490791605
746,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.1407309100522995
746,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
747,GPT-5.6 Terra,human,Human,0,0,0,0,0,-2.331808726907611
747,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.1882681356311635
748,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.6451739188983195
