model_key,model,row_idx,verdict,mixed_subtype,source_file
sonnet5,Claude Sonnet 5,847,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,848,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,849,other,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,851,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,855,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,856,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,857,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,858,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,860,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,863,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,865,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,869,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,870,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,871,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,872,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,873,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,875,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,877,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,879,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,881,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,882,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,884,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,886,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,888,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,889,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,890,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,891,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,895,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,897,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,901,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,902,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,905,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,912,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,916,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,918,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,921,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,923,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,924,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,931,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,932,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,933,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,934,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,935,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,936,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,939,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,940,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,948,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,951,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,953,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,954,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,955,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,956,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,958,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,961,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,962,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,963,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,964,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,965,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,969,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,970,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,974,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,975,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,976,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,979,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,981,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,983,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,985,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,986,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,987,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,988,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,989,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,990,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,991,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,992,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,994,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,995,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,999,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1000,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1008,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1009,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1010,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1011,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1013,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1017,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1020,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1021,other,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1022,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1025,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1026,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1027,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1030,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1032,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1034,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1035,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1036,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1042,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1043,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1045,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1048,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1049,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1054,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1055,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1056,other,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1058,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1060,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1061,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1062,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1064,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1065,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1067,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1071,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1073,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1074,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1075,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1076,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1077,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1079,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1083,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1084,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1088,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1089,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1092,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1095,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1097,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1098,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1100,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1104,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1107,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1109,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1110,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1115,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1116,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1117,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1123,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1125,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1126,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1128,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1134,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1135,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1136,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1137,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1138,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1140,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1141,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1142,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1143,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1145,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1146,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1148,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1149,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1150,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1151,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1153,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1155,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1156,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1160,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1162,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1166,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1168,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1170,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1171,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1172,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1173,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1175,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1176,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1178,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1179,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1180,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1181,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1183,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1184,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1185,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1189,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1190,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1191,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1192,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1193,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1195,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1199,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1200,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1201,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1203,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1204,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1206,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1207,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1217,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1220,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1222,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1223,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1224,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1227,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1228,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1230,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1232,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1237,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1239,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1242,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1246,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1251,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1254,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1255,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1258,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1259,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1261,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1262,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1263,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1264,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1265,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1266,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1269,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1270,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1272,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1273,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1275,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1276,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1279,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1281,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1284,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1287,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1289,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1291,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1294,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1299,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1302,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1303,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1304,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1307,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1308,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1310,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1314,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1317,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1318,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1319,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1321,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1322,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1323,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1324,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1327,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1328,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1329,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1338,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1339,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1340,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1343,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1344,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1347,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1350,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1351,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1352,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1355,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1359,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1362,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1363,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1365,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1368,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1369,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1370,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1371,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1372,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1373,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1375,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1377,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1380,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1381,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1382,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1384,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1385,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1386,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1387,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1388,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1389,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1390,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1391,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1392,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1394,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1395,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1397,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1401,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1402,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1403,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1405,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1406,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1409,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1412,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1414,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1415,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1416,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1420,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1422,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1423,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1427,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1428,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1431,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1432,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1438,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1440,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1441,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1442,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1444,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1445,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1446,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1447,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1450,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1451,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1454,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1455,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1456,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1458,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1460,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1463,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1465,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1466,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1467,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1469,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1470,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1471,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1472,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1476,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1477,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1480,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1482,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1484,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1485,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1488,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1495,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1497,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1498,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1500,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1503,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1504,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1505,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1508,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1510,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1511,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1512,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1513,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1514,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1515,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1517,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1518,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1526,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1527,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1533,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1534,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1537,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1538,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1539,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1540,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1541,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1543,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1544,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1545,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1546,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1553,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1554,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1555,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1557,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1558,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1559,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1560,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1561,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1562,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1565,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1566,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1569,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1570,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1574,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1575,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1577,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1580,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1581,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1583,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1588,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1590,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1591,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1592,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1593,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1594,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1595,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1598,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1604,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1605,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1606,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1607,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1608,mixed,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1609,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1611,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1612,NTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1613,YTA,,paired_1p_all.csv
sonnet5,Claude Sonnet 5,1614,YTA,,paired_1p_all.csv
